item,empid,dateyr,datewk,quantity
ESP_004,EMP290,2019,2,2
ESP_004,EMP290,2019,3,2
ESP_004,EMP290,2019,4,2
ESP_004,EMP290,2019,5,1
ESP_004,EMP290,2019,6,1
ESP_004,EMP290,2019,7,1
ESP_004,EMP290,2019,8,0
ESP_004,EMP290,2019,9,0
ESP_004,EMP290,2019,10,0
ESP_004,EMP290,2019,11,0
ESP_004,EMP290,2019,12,0
ESP_004,EMP290,2019,13,0
ESP_004,EMP290,2019,14,0
ESP_004,EMP290,2019,15,1
ESP_004,EMP290,2019,16,1
ESP_004,EMP290,2019,17,1
ESP_004,EMP290,2019,18,1
ESP_004,EMP290,2019,19,1
ESP_004,EMP290,2019,20,2
ESP_004,EMP290,2019,21,1
ESP_004,EMP290,2019,22,1
ESP_004,EMP290,2019,23,0
ESP_004,EMP290,2019,24,0
ESP_004,EMP290,2019,25,0
ESP_004,EMP290,2019,26,1
ESP_004,EMP290,2019,27,1
ESP_004,EMP290,2019,28,2
ESP_004,EMP290,2019,29,2
ESP_004,EMP290,2019,30,2
ESP_004,EMP290,2019,31,3
ESP_004,EMP290,2019,32,3
ESP_004,EMP290,2019,33,2
ESP_004,EMP290,2019,34,2
ESP_004,EMP290,2019,35,1
ESP_004,EMP290,2019,36,1
ESP_004,EMP290,2019,37,1
ESP_004,EMP290,2019,38,1
ESP_004,EMP290,2019,39,2
ESP_004,EMP290,2019,40,1
ESP_004,EMP290,2019,41,1
ESP_004,EMP290,2019,42,1
ESP_004,EMP290,2019,43,1
ESP_004,EMP290,2019,44,1
ESP_004,EMP290,2019,45,1
ESP_004,EMP290,2019,46,2
ESP_004,EMP290,2019,47,1
ESP_004,EMP290,2019,48,4
ESP_004,EMP290,2019,49,2
ESP_004,EMP290,2019,50,1
ESP_004,EMP290,2019,51,2
ESP_004,EMP290,2020,0,1
ESP_004,EMP290,2020,1,1
ESP_004,EMP290,2020,2,0
ESP_004,EMP290,2020,3,0
ESP_004,EMP290,2020,4,0
ESP_004,EMP290,2020,5,0
ESP_004,EMP290,2020,6,0
ESP_004,EMP290,2020,7,0
ESP_004,EMP290,2020,8,0
ESP_004,EMP290,2020,9,0
ESP_004,EMP290,2020,10,0
ESP_004,EMP290,2020,11,1
ESP_004,EMP290,2020,12,2
ESP_004,EMP290,2020,13,1
ESP_004,EMP290,2020,14,1
ESP_004,EMP290,2020,15,0
ESP_004,EMP290,2020,16,1
ESP_004,EMP290,2020,17,0
ESP_004,EMP290,2020,18,1
ESP_004,EMP290,2020,19,0
ESP_004,EMP290,2020,20,0
ESP_004,EMP290,2020,21,1
ESP_004,EMP290,2020,22,3
ESP_004,EMP290,2020,23,2
ESP_004,EMP290,2020,24,3
ESP_004,EMP290,2020,25,2
ESP_004,EMP290,2020,26,1
ESP_004,EMP290,2020,27,1
ESP_004,EMP290,2020,28,1
ESP_004,EMP290,2020,29,1
ESP_004,EMP290,2020,30,3
ESP_004,EMP290,2020,31,2
ESP_004,EMP290,2020,32,2
ESP_004,EMP290,2020,33,1
ESP_004,EMP290,2020,34,0
ESP_004,EMP290,2020,35,1
ESP_004,EMP290,2020,36,1
ESP_004,EMP290,2020,37,1
ESP_004,EMP290,2020,38,0
ESP_004,EMP290,2020,39,0
ESP_004,EMP290,2020,40,0
ESP_004,EMP290,2020,41,0
ESP_004,EMP290,2020,42,0
ESP_004,EMP290,2020,43,0
ESP_004,EMP290,2020,44,0
ESP_004,EMP290,2020,45,1
ESP_004,EMP290,2020,46,0
ESP_004,EMP290,2020,47,0
ESP_004,EMP290,2020,48,1
ESP_004,EMP290,2020,49,1
ESP_004,EMP290,2020,50,1
ESP_004,EMP290,2020,51,1
ESP_005,EMP234,2019,0,4
ESP_005,EMP234,2019,1,3
ESP_005,EMP234,2019,2,4
ESP_005,EMP234,2019,3,3
ESP_005,EMP234,2019,4,5
ESP_005,EMP234,2019,5,3
ESP_005,EMP234,2019,6,2
ESP_005,EMP234,2019,7,2
ESP_005,EMP234,2019,8,3
ESP_005,EMP234,2019,9,1
ESP_005,EMP234,2019,10,1
ESP_005,EMP234,2019,11,1
ESP_005,EMP234,2019,12,1
ESP_005,EMP234,2019,13,1
ESP_005,EMP234,2019,14,1
ESP_005,EMP234,2019,15,2
ESP_005,EMP234,2019,16,2
ESP_005,EMP234,2019,17,2
ESP_005,EMP234,2019,18,1
ESP_005,EMP234,2019,19,2
ESP_005,EMP234,2019,20,2
ESP_005,EMP234,2019,21,4
ESP_005,EMP234,2019,22,4
ESP_005,EMP234,2019,23,7
ESP_005,EMP234,2019,24,5
ESP_005,EMP234,2019,25,5
ESP_005,EMP234,2019,26,2
ESP_005,EMP234,2019,27,3
ESP_005,EMP234,2019,28,2
ESP_005,EMP234,2019,29,3
ESP_005,EMP234,2019,30,5
ESP_005,EMP234,2019,31,6
ESP_005,EMP234,2019,32,5
ESP_005,EMP234,2019,33,7
ESP_005,EMP234,2019,34,6
ESP_005,EMP234,2019,35,4
ESP_005,EMP234,2019,36,5
ESP_005,EMP234,2019,37,3
ESP_005,EMP234,2019,38,2
ESP_005,EMP234,2019,39,1
ESP_005,EMP234,2019,40,2
ESP_005,EMP234,2019,41,2
ESP_005,EMP234,2019,42,2
ESP_005,EMP234,2019,43,1
ESP_005,EMP234,2019,44,1
ESP_005,EMP234,2019,45,1
ESP_005,EMP234,2019,46,0
ESP_005,EMP234,2019,47,0
ESP_005,EMP234,2019,48,0
ESP_005,EMP234,2019,49,0
ESP_005,EMP234,2019,50,0
ESP_005,EMP234,2019,51,0
ESP_005,EMP234,2020,0,0
ESP_005,EMP234,2020,1,0
ESP_005,EMP234,2020,2,0
ESP_005,EMP234,2020,3,1
ESP_005,EMP234,2020,4,1
ESP_005,EMP234,2020,5,1
ESP_005,EMP234,2020,6,2
ESP_005,EMP234,2020,7,2
ESP_005,EMP234,2020,8,4
ESP_005,EMP234,2020,9,4
ESP_005,EMP234,2020,10,2
ESP_005,EMP234,2020,11,3
ESP_005,EMP234,2020,12,2
ESP_005,EMP234,2020,13,2
ESP_005,EMP234,2020,14,3
ESP_005,EMP234,2020,15,2
ESP_005,EMP234,2020,16,3
ESP_005,EMP234,2020,17,3
ESP_005,EMP234,2020,18,3
ESP_005,EMP234,2020,19,4
ESP_005,EMP234,2020,20,3
ESP_005,EMP234,2020,21,6
ESP_005,EMP234,2020,22,6
ESP_005,EMP234,2020,23,8
ESP_005,EMP234,2020,24,11
ESP_005,EMP234,2020,25,8
ESP_005,EMP234,2020,26,2
ESP_005,EMP234,2020,27,4
ESP_005,EMP234,2020,28,4
ESP_005,EMP234,2020,29,4
ESP_005,EMP234,2020,30,3
ESP_005,EMP234,2020,31,4
ESP_005,EMP234,2020,32,3
ESP_005,EMP234,2020,33,2
ESP_005,EMP234,2020,34,3
ESP_005,EMP234,2020,35,4
ESP_005,EMP234,2020,36,2
ESP_005,EMP234,2020,37,4
ESP_005,EMP234,2020,38,2
ESP_005,EMP234,2020,39,2
ESP_005,EMP234,2020,40,2
ESP_005,EMP234,2020,41,2
ESP_005,EMP234,2020,42,3
ESP_005,EMP234,2020,43,3
ESP_005,EMP234,2020,44,3
ESP_005,EMP234,2020,45,3
ESP_005,EMP234,2020,46,3
ESP_005,EMP234,2020,47,3
ESP_005,EMP234,2020,48,3
ESP_005,EMP234,2020,49,3
ESP_005,EMP234,2020,50,4
ESP_005,EMP234,2020,51,3
ESP_005,EMP244,2019,0,9
ESP_005,EMP244,2019,1,8
ESP_005,EMP244,2019,2,9
ESP_005,EMP244,2019,3,9
ESP_005,EMP244,2019,4,10
ESP_005,EMP244,2019,5,8
ESP_005,EMP244,2019,6,7
ESP_005,EMP244,2019,7,11
ESP_005,EMP244,2019,8,9
ESP_005,EMP244,2019,9,8
ESP_005,EMP244,2019,10,5
ESP_005,EMP244,2019,11,7
ESP_005,EMP244,2019,12,6
ESP_005,EMP244,2019,13,7
ESP_005,EMP244,2019,14,8
ESP_005,EMP244,2019,15,5
ESP_005,EMP244,2019,16,8
ESP_005,EMP244,2019,17,7
ESP_005,EMP244,2019,18,9
ESP_005,EMP244,2019,19,7
ESP_005,EMP244,2019,20,8
ESP_005,EMP244,2019,21,9
ESP_005,EMP244,2019,22,13
ESP_005,EMP244,2019,23,11
ESP_005,EMP244,2019,24,9
ESP_005,EMP244,2019,25,7
ESP_005,EMP244,2019,26,6
ESP_005,EMP244,2019,27,7
ESP_005,EMP244,2019,28,8
ESP_005,EMP244,2019,29,8
ESP_005,EMP244,2019,30,10
ESP_005,EMP244,2019,31,8
ESP_005,EMP244,2019,32,11
ESP_005,EMP244,2019,33,10
ESP_005,EMP244,2019,34,12
ESP_005,EMP244,2019,35,9
ESP_005,EMP244,2019,36,8
ESP_005,EMP244,2019,37,9
ESP_005,EMP244,2019,38,8
ESP_005,EMP244,2019,39,6
ESP_005,EMP244,2019,40,6
ESP_005,EMP244,2019,41,11
ESP_005,EMP244,2019,42,8
ESP_005,EMP244,2019,43,8
ESP_005,EMP244,2019,44,8
ESP_005,EMP244,2019,45,11
ESP_005,EMP244,2019,46,9
ESP_005,EMP244,2019,47,6
ESP_005,EMP244,2019,48,7
ESP_005,EMP244,2019,49,7
ESP_005,EMP244,2019,50,7
ESP_005,EMP244,2019,51,5
ESP_005,EMP244,2020,0,6
ESP_005,EMP244,2020,1,8
ESP_005,EMP244,2020,2,10
ESP_005,EMP244,2020,3,11
ESP_005,EMP244,2020,4,7
ESP_005,EMP244,2020,5,9
ESP_005,EMP244,2020,6,7
ESP_005,EMP244,2020,7,9
ESP_005,EMP244,2020,8,10
ESP_005,EMP244,2020,9,11
ESP_005,EMP244,2020,10,6
ESP_005,EMP244,2020,11,9
ESP_005,EMP244,2020,12,8
ESP_005,EMP244,2020,13,7
ESP_005,EMP244,2020,14,6
ESP_005,EMP244,2020,15,7
ESP_005,EMP244,2020,16,7
ESP_005,EMP244,2020,17,7
ESP_005,EMP244,2020,18,8
ESP_005,EMP244,2020,19,7
ESP_005,EMP244,2020,20,10
ESP_005,EMP244,2020,21,7
ESP_005,EMP244,2020,22,8
ESP_005,EMP244,2020,23,10
ESP_005,EMP244,2020,24,10
ESP_005,EMP244,2020,25,5
ESP_005,EMP244,2020,26,6
ESP_005,EMP244,2020,27,10
ESP_005,EMP244,2020,28,8
ESP_005,EMP244,2020,29,12
ESP_005,EMP244,2020,30,11
ESP_005,EMP244,2020,31,10
ESP_005,EMP244,2020,32,11
ESP_005,EMP244,2020,33,14
ESP_005,EMP244,2020,34,7
ESP_005,EMP244,2020,35,9
ESP_005,EMP244,2020,36,10
ESP_005,EMP244,2020,37,7
ESP_005,EMP244,2020,38,7
ESP_005,EMP244,2020,39,9
ESP_005,EMP244,2020,40,10
ESP_005,EMP244,2020,41,8
ESP_005,EMP244,2020,42,7
ESP_005,EMP244,2020,43,8
ESP_005,EMP244,2020,44,4
ESP_005,EMP244,2020,45,9
ESP_005,EMP244,2020,46,8
ESP_005,EMP244,2020,47,7
ESP_005,EMP244,2020,48,5
ESP_005,EMP244,2020,49,7
ESP_005,EMP244,2020,50,7
ESP_005,EMP244,2020,51,4
ESP_005,EMP256,2019,0,2
ESP_005,EMP256,2019,1,2
ESP_005,EMP256,2019,2,1
ESP_005,EMP256,2019,3,3
ESP_005,EMP256,2019,4,3
ESP_005,EMP256,2019,5,1
ESP_005,EMP256,2019,6,2
ESP_005,EMP256,2019,7,2
ESP_005,EMP256,2019,8,2
ESP_005,EMP256,2019,9,3
ESP_005,EMP256,2019,10,2
ESP_005,EMP256,2019,11,1
ESP_005,EMP256,2019,12,3
ESP_005,EMP256,2019,13,4
ESP_005,EMP256,2019,14,2
ESP_005,EMP256,2019,15,1
ESP_005,EMP256,2019,16,1
ESP_005,EMP256,2019,17,1
ESP_005,EMP256,2019,18,1
ESP_005,EMP256,2019,19,1
ESP_005,EMP256,2019,20,1
ESP_005,EMP256,2019,21,1
ESP_005,EMP256,2019,22,2
ESP_005,EMP256,2019,23,2
ESP_005,EMP256,2019,24,4
ESP_005,EMP256,2019,25,3
ESP_005,EMP256,2019,26,2
ESP_005,EMP256,2019,27,1
ESP_005,EMP256,2019,28,2
ESP_005,EMP256,2019,29,3
ESP_005,EMP256,2019,30,4
ESP_005,EMP256,2019,31,3
ESP_005,EMP256,2019,32,4
ESP_005,EMP256,2019,33,3
ESP_005,EMP256,2019,34,3
ESP_005,EMP256,2019,35,3
ESP_005,EMP256,2019,36,1
ESP_005,EMP256,2019,37,3
ESP_005,EMP256,2019,38,3
ESP_005,EMP256,2019,39,2
ESP_005,EMP256,2019,40,2
ESP_005,EMP256,2019,41,1
ESP_005,EMP256,2019,42,1
ESP_005,EMP256,2019,43,1
ESP_005,EMP256,2019,44,1
ESP_005,EMP256,2019,45,1
ESP_005,EMP256,2019,46,1
ESP_005,EMP256,2019,47,1
ESP_005,EMP256,2019,48,2
ESP_005,EMP256,2019,49,1
ESP_005,EMP256,2019,50,2
ESP_005,EMP256,2019,51,2
ESP_005,EMP256,2020,0,1
ESP_005,EMP256,2020,1,1
ESP_005,EMP256,2020,2,3
ESP_005,EMP256,2020,3,2
ESP_005,EMP256,2020,4,2
ESP_005,EMP256,2020,5,1
ESP_005,EMP256,2020,6,1
ESP_005,EMP256,2020,7,1
ESP_005,EMP256,2020,8,1
ESP_005,EMP256,2020,9,1
ESP_005,EMP256,2020,10,1
ESP_005,EMP256,2020,11,1
ESP_005,EMP256,2020,12,1
ESP_005,EMP256,2020,13,1
ESP_005,EMP256,2020,14,0
ESP_005,EMP256,2020,15,1
ESP_005,EMP256,2020,16,1
ESP_005,EMP256,2020,17,2
ESP_005,EMP256,2020,18,1
ESP_005,EMP256,2020,19,3
ESP_005,EMP256,2020,20,2
ESP_005,EMP256,2020,21,2
ESP_005,EMP256,2020,22,5
ESP_005,EMP256,2020,23,4
ESP_005,EMP256,2020,24,5
ESP_005,EMP256,2020,25,3
ESP_005,EMP256,2020,26,2
ESP_005,EMP256,2020,27,4
ESP_005,EMP256,2020,28,3
ESP_005,EMP256,2020,29,2
ESP_005,EMP256,2020,30,3
ESP_005,EMP256,2020,31,3
ESP_005,EMP256,2020,32,4
ESP_005,EMP256,2020,33,3
ESP_005,EMP256,2020,34,1
ESP_005,EMP256,2020,35,1
ESP_005,EMP256,2020,36,1
ESP_005,EMP256,2020,37,1
ESP_005,EMP256,2020,38,1
ESP_005,EMP256,2020,39,0
ESP_005,EMP256,2020,40,1
ESP_005,EMP256,2020,41,1
ESP_005,EMP256,2020,42,1
ESP_005,EMP256,2020,43,0
ESP_005,EMP256,2020,44,0
ESP_005,EMP256,2020,45,0
ESP_005,EMP256,2020,46,0
ESP_005,EMP256,2020,47,0
ESP_005,EMP256,2020,48,0
ESP_005,EMP256,2020,49,0
ESP_005,EMP256,2020,50,0
ESP_005,EMP256,2020,51,0
ESP_005,EMP267,2019,0,5
ESP_005,EMP267,2019,1,5
ESP_005,EMP267,2019,2,6
ESP_005,EMP267,2019,3,7
ESP_005,EMP267,2019,4,4
ESP_005,EMP267,2019,5,5
ESP_005,EMP267,2019,6,7
ESP_005,EMP267,2019,7,9
ESP_005,EMP267,2019,8,8
ESP_005,EMP267,2019,9,9
ESP_005,EMP267,2019,10,6
ESP_005,EMP267,2019,11,7
ESP_005,EMP267,2019,12,5
ESP_005,EMP267,2019,13,6
ESP_005,EMP267,2019,14,6
ESP_005,EMP267,2019,15,6
ESP_005,EMP267,2019,16,5
ESP_005,EMP267,2019,17,4
ESP_005,EMP267,2019,18,6
ESP_005,EMP267,2019,19,2
ESP_005,EMP267,2019,20,3
ESP_005,EMP267,2019,21,7
ESP_005,EMP267,2019,22,7
ESP_005,EMP267,2019,23,8
ESP_005,EMP267,2019,24,9
ESP_005,EMP267,2019,25,7
ESP_005,EMP267,2019,26,7
ESP_005,EMP267,2019,27,9
ESP_005,EMP267,2019,28,11
ESP_005,EMP267,2019,29,16
ESP_005,EMP267,2019,30,15
ESP_005,EMP267,2019,31,11
ESP_005,EMP267,2019,32,10
ESP_005,EMP267,2019,33,9
ESP_005,EMP267,2019,34,9
ESP_005,EMP267,2019,35,8
ESP_005,EMP267,2019,36,6
ESP_005,EMP267,2019,37,4
ESP_005,EMP267,2019,38,4
ESP_005,EMP267,2019,39,2
ESP_005,EMP267,2019,40,2
ESP_005,EMP267,2019,41,2
ESP_005,EMP267,2019,42,3
ESP_005,EMP267,2019,43,4
ESP_005,EMP267,2019,44,4
ESP_005,EMP267,2019,45,5
ESP_005,EMP267,2019,46,6
ESP_005,EMP267,2019,47,6
ESP_005,EMP267,2019,48,5
ESP_005,EMP267,2019,49,6
ESP_005,EMP267,2019,50,5
ESP_005,EMP267,2019,51,4
ESP_005,EMP267,2020,0,3
ESP_005,EMP267,2020,1,5
ESP_005,EMP267,2020,2,4
ESP_005,EMP267,2020,3,2
ESP_005,EMP267,2020,4,1
ESP_005,EMP267,2020,5,4
ESP_005,EMP267,2020,6,9
ESP_005,EMP267,2020,7,11
ESP_005,EMP267,2020,8,18
ESP_005,EMP267,2020,9,9
ESP_005,EMP267,2020,10,12
ESP_005,EMP267,2020,11,8
ESP_005,EMP267,2020,12,3
ESP_005,EMP267,2020,13,4
ESP_005,EMP267,2020,14,4
ESP_005,EMP267,2020,15,4
ESP_005,EMP267,2020,16,5
ESP_005,EMP267,2020,17,4
ESP_005,EMP267,2020,18,4
ESP_005,EMP267,2020,19,4
ESP_005,EMP267,2020,20,4
ESP_005,EMP267,2020,21,5
ESP_005,EMP267,2020,22,7
ESP_005,EMP267,2020,23,6
ESP_005,EMP267,2020,24,6
ESP_005,EMP267,2020,25,7
ESP_005,EMP267,2020,26,14
ESP_005,EMP267,2020,27,16
ESP_005,EMP267,2020,28,11
ESP_005,EMP267,2020,29,19
ESP_005,EMP267,2020,30,15
ESP_005,EMP267,2020,31,11
ESP_005,EMP267,2020,32,6
ESP_005,EMP267,2020,33,5
ESP_005,EMP267,2020,34,7
ESP_005,EMP267,2020,35,5
ESP_005,EMP267,2020,36,5
ESP_005,EMP267,2020,37,4
ESP_005,EMP267,2020,38,3
ESP_005,EMP267,2020,39,3
ESP_005,EMP267,2020,40,3
ESP_005,EMP267,2020,41,4
ESP_005,EMP267,2020,42,4
ESP_005,EMP267,2020,43,4
ESP_005,EMP267,2020,44,7
ESP_005,EMP267,2020,45,5
ESP_005,EMP267,2020,46,6
ESP_005,EMP267,2020,47,7
ESP_005,EMP267,2020,48,5
ESP_005,EMP267,2020,49,6
ESP_005,EMP267,2020,50,5
ESP_005,EMP267,2020,51,4
ESP_005,EMP290,2019,0,1
ESP_005,EMP290,2019,1,1
ESP_005,EMP290,2019,2,1
ESP_005,EMP290,2019,3,1
ESP_005,EMP290,2019,4,1
ESP_005,EMP290,2019,5,1
ESP_005,EMP290,2019,6,1
ESP_005,EMP290,2019,7,0
ESP_005,EMP290,2019,8,0
ESP_005,EMP290,2019,9,0
ESP_005,EMP290,2019,10,0
ESP_005,EMP290,2019,11,0
ESP_005,EMP290,2019,12,0
ESP_005,EMP290,2019,13,0
ESP_005,EMP290,2019,14,0
ESP_005,EMP290,2019,15,0
ESP_005,EMP290,2019,16,1
ESP_005,EMP290,2019,17,1
ESP_005,EMP290,2019,18,1
ESP_005,EMP290,2019,19,1
ESP_005,EMP290,2019,20,1
ESP_005,EMP290,2019,21,1
ESP_005,EMP290,2019,22,1
ESP_005,EMP290,2019,23,0
ESP_005,EMP290,2019,24,0
ESP_005,EMP290,2019,25,1
ESP_005,EMP290,2019,26,1
ESP_005,EMP290,2019,27,1
ESP_005,EMP290,2019,28,3
ESP_005,EMP290,2019,29,4
ESP_005,EMP290,2019,30,3
ESP_005,EMP290,2019,31,1
ESP_005,EMP290,2019,32,1
ESP_005,EMP290,2019,33,1
ESP_005,EMP290,2019,34,2
ESP_005,EMP290,2019,35,1
ESP_005,EMP290,2019,36,1
ESP_005,EMP290,2019,37,1
ESP_005,EMP290,2019,38,1
ESP_005,EMP290,2019,39,1
ESP_005,EMP290,2019,40,1
ESP_005,EMP290,2019,41,1
ESP_005,EMP290,2019,42,1
ESP_005,EMP290,2019,43,1
ESP_005,EMP290,2019,44,1
ESP_005,EMP290,2019,45,1
ESP_005,EMP290,2019,46,1
ESP_005,EMP290,2019,47,1
ESP_005,EMP290,2019,48,1
ESP_005,EMP290,2019,49,1
ESP_005,EMP290,2019,50,1
ESP_005,EMP290,2019,51,1
ESP_005,EMP290,2020,0,0
ESP_005,EMP290,2020,1,1
ESP_005,EMP290,2020,2,0
ESP_005,EMP290,2020,3,0
ESP_005,EMP290,2020,4,0
ESP_005,EMP290,2020,5,0
ESP_005,EMP290,2020,6,0
ESP_005,EMP290,2020,7,0
ESP_005,EMP290,2020,8,0
ESP_005,EMP290,2020,9,1
ESP_005,EMP290,2020,10,1
ESP_005,EMP290,2020,11,1
ESP_005,EMP290,2020,12,1
ESP_005,EMP290,2020,13,2
ESP_005,EMP290,2020,14,1
ESP_005,EMP290,2020,15,1
ESP_005,EMP290,2020,16,1
ESP_005,EMP290,2020,17,1
ESP_005,EMP290,2020,18,0
ESP_005,EMP290,2020,19,1
ESP_005,EMP290,2020,20,1
ESP_005,EMP290,2020,21,1
ESP_005,EMP290,2020,22,1
ESP_005,EMP290,2020,23,1
ESP_005,EMP290,2020,24,2
ESP_005,EMP290,2020,25,2
ESP_005,EMP290,2020,26,1
ESP_005,EMP290,2020,27,1
ESP_005,EMP290,2020,28,0
ESP_005,EMP290,2020,29,1
ESP_005,EMP290,2020,30,1
ESP_005,EMP290,2020,31,1
ESP_005,EMP290,2020,32,2
ESP_005,EMP290,2020,33,1
ESP_005,EMP290,2020,34,1
ESP_005,EMP290,2020,35,1
ESP_005,EMP290,2020,36,1
ESP_005,EMP290,2020,37,1
ESP_005,EMP290,2020,38,0
ESP_005,EMP290,2020,39,0
ESP_005,EMP290,2020,40,0
ESP_005,EMP290,2020,41,0
ESP_005,EMP290,2020,42,0
ESP_005,EMP290,2020,43,1
ESP_005,EMP290,2020,44,1
ESP_005,EMP290,2020,45,2
ESP_005,EMP290,2020,46,1
ESP_005,EMP290,2020,47,1
ESP_005,EMP290,2020,48,1
ESP_005,EMP290,2020,49,1
ESP_005,EMP290,2020,50,2
ESP_005,EMP290,2020,51,1
ESP_006,EMP234,2019,0,4
ESP_006,EMP234,2019,1,8
ESP_006,EMP234,2019,2,7
ESP_006,EMP234,2019,3,3
ESP_006,EMP234,2019,4,7
ESP_006,EMP234,2019,5,5
ESP_006,EMP234,2019,6,7
ESP_006,EMP234,2019,7,4
ESP_006,EMP234,2019,8,7
ESP_006,EMP234,2019,9,5
ESP_006,EMP234,2019,10,4
ESP_006,EMP234,2019,11,4
ESP_006,EMP234,2019,12,2
ESP_006,EMP234,2019,13,3
ESP_006,EMP234,2019,14,3
ESP_006,EMP234,2019,15,4
ESP_006,EMP234,2019,16,7
ESP_006,EMP234,2019,17,3
ESP_006,EMP234,2019,18,5
ESP_006,EMP234,2019,19,3
ESP_006,EMP234,2019,20,4
ESP_006,EMP234,2019,21,4
ESP_006,EMP234,2019,22,4
ESP_006,EMP234,2019,23,7
ESP_006,EMP234,2019,24,7
ESP_006,EMP234,2019,25,7
ESP_006,EMP234,2019,26,5
ESP_006,EMP234,2019,27,4
ESP_006,EMP234,2019,28,3
ESP_006,EMP234,2019,29,4
ESP_006,EMP234,2019,30,8
ESP_006,EMP234,2019,31,11
ESP_006,EMP234,2019,32,9
ESP_006,EMP234,2019,33,5
ESP_006,EMP234,2019,34,6
ESP_006,EMP234,2019,35,5
ESP_006,EMP234,2019,36,4
ESP_006,EMP234,2019,37,5
ESP_006,EMP234,2019,38,7
ESP_006,EMP234,2019,39,4
ESP_006,EMP234,2019,40,4
ESP_006,EMP234,2019,41,4
ESP_006,EMP234,2019,42,4
ESP_006,EMP234,2019,43,3
ESP_006,EMP234,2019,44,3
ESP_006,EMP234,2019,45,2
ESP_006,EMP234,2019,46,3
ESP_006,EMP234,2019,47,2
ESP_006,EMP234,2019,48,2
ESP_006,EMP234,2019,49,2
ESP_006,EMP234,2019,50,2
ESP_006,EMP234,2019,51,2
ESP_006,EMP234,2020,0,1
ESP_006,EMP234,2020,1,3
ESP_006,EMP234,2020,2,2
ESP_006,EMP234,2020,3,3
ESP_006,EMP234,2020,4,4
ESP_006,EMP234,2020,5,3
ESP_006,EMP234,2020,6,4
ESP_006,EMP234,2020,7,5
ESP_006,EMP234,2020,8,5
ESP_006,EMP234,2020,9,5
ESP_006,EMP234,2020,10,5
ESP_006,EMP234,2020,11,5
ESP_006,EMP234,2020,12,4
ESP_006,EMP234,2020,13,5
ESP_006,EMP234,2020,14,4
ESP_006,EMP234,2020,15,4
ESP_006,EMP234,2020,16,5
ESP_006,EMP234,2020,17,6
ESP_006,EMP234,2020,18,5
ESP_006,EMP234,2020,19,2
ESP_006,EMP234,2020,20,4
ESP_006,EMP234,2020,21,7
ESP_006,EMP234,2020,22,9
ESP_006,EMP234,2020,23,9
ESP_006,EMP234,2020,24,9
ESP_006,EMP234,2020,25,10
ESP_006,EMP234,2020,26,2
ESP_006,EMP234,2020,27,5
ESP_006,EMP234,2020,28,5
ESP_006,EMP234,2020,29,3
ESP_006,EMP234,2020,30,7
ESP_006,EMP234,2020,31,6
ESP_006,EMP234,2020,32,6
ESP_006,EMP234,2020,33,6
ESP_006,EMP234,2020,34,2
ESP_006,EMP234,2020,35,5
ESP_006,EMP234,2020,36,4
ESP_006,EMP234,2020,37,5
ESP_006,EMP234,2020,38,2
ESP_006,EMP234,2020,39,4
ESP_006,EMP234,2020,40,4
ESP_006,EMP234,2020,41,4
ESP_006,EMP234,2020,42,3
ESP_006,EMP234,2020,43,5
ESP_006,EMP234,2020,44,3
ESP_006,EMP234,2020,45,3
ESP_006,EMP234,2020,46,5
ESP_006,EMP234,2020,47,5
ESP_006,EMP234,2020,48,6
ESP_006,EMP234,2020,49,6
ESP_006,EMP234,2020,50,6
ESP_006,EMP234,2020,51,9
ESP_006,EMP244,2019,0,12
ESP_006,EMP244,2019,1,15
ESP_006,EMP244,2019,2,8
ESP_006,EMP244,2019,3,13
ESP_006,EMP244,2019,4,13
ESP_006,EMP244,2019,5,13
ESP_006,EMP244,2019,6,14
ESP_006,EMP244,2019,7,12
ESP_006,EMP244,2019,8,9
ESP_006,EMP244,2019,9,12
ESP_006,EMP244,2019,10,10
ESP_006,EMP244,2019,11,8
ESP_006,EMP244,2019,12,12
ESP_006,EMP244,2019,13,10
ESP_006,EMP244,2019,14,5
ESP_006,EMP244,2019,15,11
ESP_006,EMP244,2019,16,11
ESP_006,EMP244,2019,17,9
ESP_006,EMP244,2019,18,12
ESP_006,EMP244,2019,19,11
ESP_006,EMP244,2019,20,16
ESP_006,EMP244,2019,21,10
ESP_006,EMP244,2019,22,10
ESP_006,EMP244,2019,23,12
ESP_006,EMP244,2019,24,10
ESP_006,EMP244,2019,25,10
ESP_006,EMP244,2019,26,8
ESP_006,EMP244,2019,27,14
ESP_006,EMP244,2019,28,12
ESP_006,EMP244,2019,29,13
ESP_006,EMP244,2019,30,14
ESP_006,EMP244,2019,31,10
ESP_006,EMP244,2019,32,23
ESP_006,EMP244,2019,33,16
ESP_006,EMP244,2019,34,12
ESP_006,EMP244,2019,35,15
ESP_006,EMP244,2019,36,11
ESP_006,EMP244,2019,37,12
ESP_006,EMP244,2019,38,10
ESP_006,EMP244,2019,39,8
ESP_006,EMP244,2019,40,8
ESP_006,EMP244,2019,41,12
ESP_006,EMP244,2019,42,11
ESP_006,EMP244,2019,43,12
ESP_006,EMP244,2019,44,14
ESP_006,EMP244,2019,45,11
ESP_006,EMP244,2019,46,10
ESP_006,EMP244,2019,47,12
ESP_006,EMP244,2019,48,10
ESP_006,EMP244,2019,49,14
